Product ID,Product Name,Size,Total Inventory,Price,Expiry
47334,Fenoprofen,750ML,0,186.99,12-12-20
33375,Choline,750ML,0,15.99,31-12-20
82415,Paracetamol,750ML,283,16.99,04-12-20
439568,Lorazepam,750ML,0,21.99,19-01-21
334105,Temazepam,750ML,0,11.99,07-03-21
320554,Budesonide,750ML,0,12.69,01-12-20
318440,Loratadine,750ML,0,16.49,12-12-20
42660,Aceclofenac,750ML,0,18.49,31-12-20
323126,Fenoprofen,750ML,0,13.99,04-12-20
72911,Choline,375ML,14,44.99,19-01-21
158674,Paracetamol,750ML,0,12.49,07-03-21
44659,Lorazepam,750ML,0,8.99,01-12-20
46485,Temazepam,750ML,7,33.99,12-12-20
89494,Budesonide,1.5L,41,8.99,31-12-20
98248,Loratadine,11.2Z,0,31.99,04-12-20
308301,Aceclofenac,750ML,0,56.99,19-01-21
29543,Fenoprofen,750ML,0,15.99,07-03-21
29451,Choline,12.0Z,8,12.99,08-04-21
316002,Paracetamol,750ML,0,14.99,04-07-20
43603,Lorazepam,750ML,10,16.99,01-12-20
71354,Temazepam,750ML,1,65.99,12-12-20
327191,Budesonide,750ML,0,12.99,31-12-20
57924,Loratadine,750ML,70,16.49,04-12-20
80291,Aceclofenac,750ML,242,14.99,01-12-20
16756,Fenoprofen,750ML,18,31.99,12-12-20
13356,Choline,12.0Z,906,11.99,31-12-20
10345,Paracetamol,500ML,94,3.99,04-12-20
104060,Lorazepam,750ML,34,19.99,19-01-21
101591,Temazepam,750ML,7,13.69,07-03-21
30619,Budesonide,1.75L,343,18.99,01-12-20
347939,Loratadine,750ML,0,43.99,12-12-20
53112,Aceclofenac,750ML,421,11.99,31-12-20
43350,Fenoprofen,750ML,0,67.99,04-12-20
72091,Choline,750ML,0,10.79,19-01-21
303036,Paracetamol,750ML,0,10.79,07-03-21
70459,Lorazepam,1.5L,4,15.49,01-12-20
73395,Temazepam,750ML,0,29.99,12-12-20
232970,Budesonide,750ML,17,11.49,31-12-20
332097,Loratadine,500ML,0,18.49,04-12-20
319041,Aceclofenac,750ML,3,26.99,19-01-21
10332,Fenoprofen,375ML,270,16.99,07-03-21
89333,Choline,1.5L,179,13.49,08-04-21
29425,Paracetamol,11.2Z,0,11.99,04-07-20
97667,Lorazepam,12.0Z,1092,18.99,01-12-20
318160,Temazepam,750ML,0,12.99,12-12-20
29410,Budesonide,22.0Z,0,5.99,31-12-20
55158,Loratadine,750ML,0,14.99,04-12-20
334658,Aceclofenac,750ML,0,19.99,01-12-20
54984,Fenoprofen,750ML,0,7.79,12-12-20
77390,Choline,1L,42,18.99,31-12-20
233862,Paracetamol,750ML,0,33.99,04-12-20
24365,Lorazepam,12.0Z,0,11.99,19-01-21
40438,Temazepam,50ML,1373,3.99,07-03-21
333112,Budesonide,750ML,0,10.99,01-12-20
323409,Loratadine,750ML,0,7.49,12-12-20
45067,Aceclofenac,750ML,0,13.99,31-12-20
64742,Fenoprofen,750ML,257,8.79,04-12-20
312407,Choline,1.5L,0,11.99,19-01-21
48530,Paracetamol,750ML,69,29.99,07-03-21
320806,Lorazepam,750ML,0,8.99,01-12-20
330543,Temazepam,750ML,0,10.79,12-12-20
345783,Budesonide,750ML,0,30.99,31-12-20
327602,Loratadine,750ML,0,13.99,04-12-20
85260,Aceclofenac,1.5L,12,10.69,19-01-21
52108,Fenoprofen,1.5L,341,13.49,07-03-21
417076,Choline,750ML,194,15.99,08-04-21
240543,Paracetamol,750ML,0,26.99,04-07-20
80587,Lorazepam,250ML,388,8.99,01-12-20
50726,Temazepam,12.0Z,156,17.99,12-12-20
26635,Budesonide,22.0Z,0,22.99,31-12-20
437956,Loratadine,750ML,0,14.99,04-12-20
356800,Aceclofenac,750ML,0,11.39,01-12-20
322805,Fenoprofen,1L,0,14.99,12-12-20
10241,Choline,22.0Z,0,30.99,31-12-20
328920,Paracetamol,750ML,0,16.49,04-12-20
47536,Lorazepam,750ML,0,10.79,19-01-21
232250,Temazepam,750ML,0,17.49,07-03-21
5789,Budesonide,12.0Z,0,22.99,01-12-20
76012,Loratadine,750ML,0,64.99,12-12-20
65366,Aceclofenac,750ML,14,51.99,31-12-20
97799,Fenoprofen,16.9Z,0,6.99,04-12-20
85065,Choline,750ML,1043,13.99,19-01-21
98302,Paracetamol,12.0Z,90,11.99,07-03-21
96199,Lorazepam,12.0Z,820,8.99,01-12-20
417313,Temazepam,1.5L,1,15.49,12-12-20
83313,Budesonide,1.5L,34,8.79,31-12-20
434450,Loratadine,750ML,0,8.59,04-12-20
72202,Aceclofenac,750ML,72,15.99,19-01-21
322052,Fenoprofen,750ML,0,18.99,07-03-21
93602,Choline,12.0Z,220,10.99,08-04-21
23254,Paracetamol,11.2Z,0,29.99,04-07-20
331539,Lorazepam,750ML,0,9.99,01-12-20
25973,Temazepam,24.0Z,0,20.99,12-12-20
314713,Budesonide,750ML,0,5.49,31-12-20
306841,Loratadine,750ML,6,12.99,04-12-20
332439,Aceclofenac,750ML,0,6.49,01-12-20
55301,Fenoprofen,1.75L,245,14.49,12-12-20
97551,Choline,12.0Z,223,9.99,31-12-20
162582,Paracetamol,750ML,0,18.49,04-12-20
40434,Lorazepam,750ML,0,8.19,19-01-21
80122,Temazepam,750ML,61,5.99,07-03-21
70422,Budesonide,1.75L,83,40.99,01-12-20
334353,Loratadine,750ML,80,24.99,12-12-20
327142,Aceclofenac,750ML,0,10.79,31-12-20
106917,Fenoprofen,750ML,0,13.99,04-12-20
84659,Choline,750ML,26,18.49,19-01-21
45293,Paracetamol,1.5L,0,14.99,07-03-21
27799,Lorazepam,16.9Z,0,2.99,01-12-20
319279,Temazepam,750ML,0,21.99,12-12-20
26642,Budesonide,12.0Z,0,10.99,31-12-20
30119,Loratadine,11.2Z,0,6.99,04-12-20
85588,Aceclofenac,750ML,30,15.39,19-01-21
64329,Fenoprofen,12.0Z,0,26.99,07-03-21
326922,Choline,1L,43,43.99,08-04-21
85549,Paracetamol,720ML,65,15.49,04-07-20
340445,Lorazepam,750ML,111,17.99,01-12-20
304583,Temazepam,750ML,0,17.49,12-12-20
50016,Budesonide,750ML,419,20.99,31-12-20
337866,Loratadine,750ML,0,18.99,04-12-20
18031,Aceclofenac,1.5L,232,34.99,01-12-20
31003,Fenoprofen,750ML,0,12.69,12-12-20
45298,Choline,750ML,0,63.99,31-12-20
161420,Paracetamol,750ML,0,12.99,04-12-20
12142,Lorazepam,187ML,215,7.96,19-01-21
69444,Temazepam,12.0Z,0,18.99,07-03-21
24836,Budesonide,16.9Z,0,7.99,01-12-20
428169,Loratadine,750ML,0,13.69,12-12-20
69569,Aceclofenac,16.0Z,0,16.99,31-12-20
242202,Fenoprofen,250ML,400,8.99,04-12-20
25907,Choline,12.0Z,0,11.99,19-01-21
90093,Paracetamol,12.0Z,48,8.99,07-03-21
327971,Lorazepam,750ML,0,30.99,01-12-20
70950,Temazepam,750ML,222,13.99,12-12-20
80130,Budesonide,750ML,230,6.99,31-12-20
48951,Loratadine,3L,0,23.99,04-12-20
340532,Aceclofenac,750ML,0,15.49,19-01-21
47768,Fenoprofen,750ML,0,6.99,07-03-21
45816,Choline,750ML,15,18.69,08-04-21
351008,Paracetamol,750ML,0,11.49,04-07-20
28474,Lorazepam,25.0Z,105,2.99,01-12-20
334479,Temazepam,750ML,0,18.99,12-12-20
317451,Budesonide,750ML,10,13.99,31-12-20
307051,Loratadine,750ML,8,12.99,04-12-20
235362,Aceclofenac,750ML,11,93.98,01-12-20
338181,Fenoprofen,750ML,3,22.99,12-12-20
70200,Choline,1.75L,3,19.99,31-12-20
12421,Paracetamol,750ML,184,46.99,04-12-20
68673,Lorazepam,12.0Z,438,15.99,19-01-21
47120,Temazepam,750ML,177,5.79,07-03-21
82619,Budesonide,1.5L,0,15.99,01-12-20
136018,Loratadine,750ML,0,10.79,12-12-20
80967,Aceclofenac,750ML,0,11.99,31-12-20
84570,Fenoprofen,3L,12,19.99,04-12-20
302060,Choline,750ML,0,12.99,19-01-21
81809,Paracetamol,5L,47,15.99,07-03-21
35025,Lorazepam,750ML,28,44.99,01-12-20
335051,Temazepam,750ML,0,12.69,12-12-20
326583,Budesonide,750ML,0,4.99,31-12-20
89336,Loratadine,750ML,0,13.49,04-12-20
80378,Aceclofenac,750ML,0,34.99,19-01-21
55980,Fenoprofen,750ML,0,11.39,07-03-21
354224,Choline,750ML,0,13.99,08-04-21
132721,Paracetamol,750ML,8,57.99,04-07-20
29029,Lorazepam,16.9Z,0,7.99,01-12-20
24376,Temazepam,750ML,5,16.99,12-12-20
33243,Budesonide,750ML,4,4.19,31-12-20
36880,Loratadine,12.0Z,0,93.99,04-12-20
232602,Aceclofenac,750ML,0,16.49,01-12-20
405809,Fenoprofen,750ML,66,7.59,12-12-20
25385,Choline,12.0Z,46,21.99,31-12-20
81689,Paracetamol,750ML,0,20.99,04-12-20
337199,Lorazepam,750ML,0,18.49,19-01-21
308382,Temazepam,750ML,0,11.99,07-03-21
26738,Budesonide,12.0Z,0,11.99,01-12-20
48085,Loratadine,5L,13,15.99,12-12-20
347036,Aceclofenac,750ML,0,43.99,31-12-20
75532,Fenoprofen,750ML,0,207.99,04-12-20
70065,Choline,750ML,0,13.99,19-01-21
11339,Paracetamol,750ML,0,22.99,07-03-21
336775,Lorazepam,750ML,0,9.49,01-12-20
239224,Temazepam,750ML,34,99.99,12-12-20
315707,Budesonide,750ML,0,6.49,31-12-20
73269,Loratadine,1.75L,222,23.99,04-12-20
239750,Aceclofenac,375ML,65,5.79,19-01-21
85103,Fenoprofen,1.5L,53,8.79,07-03-21
25192,Choline,12.0Z,0,13.99,08-04-21
318752,Paracetamol,750ML,21,18.99,04-07-20
70209,Lorazepam,750ML,384,15.99,01-12-20
29840,Temazepam,750ML,0,7.99,12-12-20
13862,Budesonide,750ML,0,145.99,31-12-20
84008,Loratadine,750ML,268,6.99,04-12-20
304928,Aceclofenac,375ML,11,22.99,01-12-20
30011,Fenoprofen,16.0Z,0,6.99,12-12-20
338273,Choline,750ML,0,10.99,31-12-20
300012,Paracetamol,750ML,779,23.99,04-12-20
311837,Lorazepam,750ML,62,14.99,19-01-21
305511,Temazepam,750ML,0,5.79,07-03-21
25615,Budesonide,750ML,11,17.49,01-12-20
333368,Loratadine,750ML,0,19.69,12-12-20
346353,Aceclofenac,750ML,0,30.99,31-12-20
313045,Fenoprofen,750ML,0,11.99,04-12-20
388076,Choline,750ML,0,18.99,19-01-21
89180,Paracetamol,750ML,0,17.99,07-03-21
338948,Lorazepam,750ML,2,29.98,01-12-20
86555,Temazepam,750ML,4,35.99,12-12-20
69841,Budesonide,40.0Z,0,42.99,31-12-20
81756,Loratadine,187ML,596,1.79,04-12-20
43597,Aceclofenac,750ML,204,13.99,19-01-21
153516,Fenoprofen,750ML,0,37.99,07-03-21
409448,Choline,750ML,0,9.99,08-04-21
341613,Paracetamol,750ML,0,11.99,04-07-20
333199,Lorazepam,750ML,0,14.49,01-12-20
322824,Temazepam,750ML,4,33.99,12-12-20
80446,Budesonide,750ML,0,18.49,31-12-20
74763,Loratadine,750ML,1,61.99,04-12-20
91510,Aceclofenac,12.0Z,0,10.99,01-12-20
306706,Fenoprofen,750ML,0,10.99,12-12-20
48328,Choline,750ML,1,546.99,31-12-20
312321,Paracetamol,750ML,0,10.99,04-12-20
140600,Lorazepam,750ML,0,18.99,19-01-21
45229,Temazepam,750ML,11,14.99,07-03-21
307653,Budesonide,750ML,0,10.99,01-12-20
43699,Loratadine,750ML,0,27.99,12-12-20
98078,Aceclofenac,24.0Z,0,11.99,31-12-20
28144,Fenoprofen,750ML,0,14.99,04-12-20
373044,Choline,750ML,272,14.49,19-01-21
26585,Paracetamol,22.0Z,0,9.99,07-03-21
84674,Lorazepam,750ML,378,23.99,01-12-20
336931,Temazepam,750ML,0,16.49,12-12-20
21984,Budesonide,500ML,0,7.99,31-12-20
82449,Loratadine,1.5L,44,7.99,04-12-20
26816,Aceclofenac,1.75L,131,23.99,19-01-21
326218,Fenoprofen,750ML,5,12.69,07-03-21
12571,Choline,750ML,8,12.39,08-04-21
27413,Paracetamol,375ML,1974,16.99,04-07-20
347817,Lorazepam,750ML,0,10.79,01-12-20
321289,Temazepam,750ML,0,23.99,12-12-20
383619,Budesonide,750ML,0,17.99,31-12-20
331746,Loratadine,750ML,0,9.99,04-12-20
25718,Aceclofenac,25.4Z,0,13.99,01-12-20
234680,Fenoprofen,750ML,1,21.99,12-12-20
377112,Choline,300ML,5,20.99,31-12-20
356786,Paracetamol,750ML,21,16.49,04-12-20
48291,Lorazepam,750ML,24,56.99,19-01-21
26468,Temazepam,750ML,0,21.99,07-03-21
320734,Budesonide,750ML,9,10.69,01-12-20
66265,Loratadine,1.5L,26,13.39,12-12-20
330252,Aceclofenac,187ML,0,4.99,31-12-20
47172,Fenoprofen,1.75L,0,9.99,04-12-20
97896,Choline,16.9Z,0,5.99,19-01-21
310751,Paracetamol,750ML,0,15.99,07-03-21
232364,Lorazepam,750ML,0,46.99,01-12-20
93426,Temazepam,12.0Z,0,14.99,12-12-20
45980,Budesonide,750ML,0,10.99,31-12-20
338532,Loratadine,750ML,0,23.99,04-12-20
71126,Aceclofenac,1.75L,7,18.99,19-01-21
29593,Fenoprofen,12.0Z,0,11.99,07-03-21
23566,Choline,750ML,0,12.49,08-04-21
75396,Paracetamol,1.5L,41,8.99,04-07-20
336756,Lorazepam,750ML,0,10.79,01-12-20
12740,Temazepam,1.75L,155,22.99,12-12-20
13650,Budesonide,750ML,315,68.99,31-12-20
311726,Loratadine,1.5L,0,11.99,04-12-20
326145,Aceclofenac,750ML,11,61.99,01-12-20
335381,Fenoprofen,750ML,0,39.99,12-12-20
28411,Choline,24.0Z,0,3.99,31-12-20
10869,Paracetamol,750ML,10,15.99,04-12-20
70662,Lorazepam,750ML,4,30.99,19-01-21
339473,Temazepam,750ML,7,17.49,07-03-21
70305,Budesonide,750ML,331,37.99,01-12-20
22615,Loratadine,12.0Z,0,13.99,12-12-20
15334,Aceclofenac,750ML,30,64.99,31-12-20
47437,Fenoprofen,750ML,26,20.99,04-12-20
24403,Choline,11.2Z,0,21.99,19-01-21
111708,Paracetamol,750ML,22,12.49,07-03-21
336665,Lorazepam,750ML,0,9.99,01-12-20
80421,Temazepam,750ML,0,9.79,12-12-20
40045,Budesonide,750ML,203,19.99,31-12-20
326336,Loratadine,750ML,0,6.79,04-12-20
24388,Aceclofenac,11.2Z,0,9.99,19-01-21
308517,Fenoprofen,750ML,29,23.99,07-03-21
312376,Choline,750ML,8,8.99,08-04-21
166327,Paracetamol,750ML,99,16.99,04-07-20
9555,Lorazepam,11.2Z,0,5.99,01-12-20
317095,Temazepam,750ML,0,18.69,12-12-20
332213,Budesonide,750ML,0,11.99,31-12-20
89311,Loratadine,750ML,462,11.69,04-12-20
73885,Aceclofenac,1.75L,8,14.99,01-12-20
22491,Fenoprofen,750ML,0,33.99,12-12-20
62135,Choline,16.0Z,0,9.99,31-12-20
45327,Paracetamol,750ML,3,21.99,04-12-20
309287,Lorazepam,750ML,0,10.79,19-01-21
122572,Temazepam,1.5L,0,17.99,07-03-21
70522,Budesonide,750ML,0,21.99,01-12-20
28256,Loratadine,6L,0,259.99,12-12-20
100803,Aceclofenac,750ML,0,7.99,31-12-20
106267,Fenoprofen,720ML,0,41.99,04-12-20
335500,Choline,750ML,0,22.99,19-01-21
337360,Paracetamol,750ML,0,11.99,07-03-21
339056,Lorazepam,750ML,0,12.99,01-12-20
349592,Temazepam,750ML,22,35.99,12-12-20
18694,Budesonide,750ML,0,64.99,31-12-20
328984,Loratadine,1.5L,0,13.99,04-12-20
347560,Aceclofenac,750ML,0,39.99,19-01-21
98558,Fenoprofen,12.0Z,23,9.99,07-03-21
22422,Choline,11.2Z,0,13.99,08-04-21
306732,Paracetamol,750ML,0,34.99,04-07-20
22440,Lorazepam,12.0Z,0,21.99,01-12-20
46553,Temazepam,750ML,19,36.99,12-12-20
322819,Budesonide,750ML,0,66.99,31-12-20
329606,Loratadine,1L,60,3.99,04-12-20
341550,Aceclofenac,750ML,0,6.59,01-12-20
312382,Fenoprofen,750ML,0,14.49,12-12-20
32921,Choline,750ML,0,6.79,31-12-20
28174,Paracetamol,11.0Z,0,26.99,04-12-20
329986,Lorazepam,750ML,0,14.99,19-01-21
328645,Temazepam,750ML,0,12.99,07-03-21
336422,Budesonide,750ML,0,16.99,01-12-20
12210,Loratadine,12.0Z,0,11.99,12-12-20
86544,Aceclofenac,750ML,23,64.99,31-12-20
330259,Fenoprofen,1L,12,11.49,04-12-20
430030,Choline,750ML,0,8.49,19-01-21
92916,Paracetamol,12.0Z,30,12.99,07-03-21
43931,Lorazepam,750ML,317,22.99,01-12-20
84906,Temazepam,187ML,149,1.79,12-12-20
350600,Budesonide,750ML,349,19.99,31-12-20
38539,Loratadine,1.75L,489,39.99,04-12-20
94188,Aceclofenac,12.0Z,348,10.99,19-01-21
35653,Fenoprofen,1.75L,367,14.99,07-03-21
51140,Choline,24.0Z,580,3.99,08-04-21
71269,Paracetamol,1.5L,187,8.59,04-07-20
241732,Lorazepam,750ML,257,16.99,01-12-20
329749,Temazepam,750ML,0,10.49,12-12-20
10545,Budesonide,750ML,42,22.99,31-12-20
69570,Loratadine,16.0Z,274,16.99,04-12-20
317264,Aceclofenac,750ML,32,11.99,01-12-20
236114,Fenoprofen,750ML,47,10.69,12-12-20
24641,Choline,14.9Z,0,10.99,31-12-20
337988,Paracetamol,750ML,0,10.49,04-12-20
342116,Lorazepam,750ML,110,9.99,19-01-21
440981,Temazepam,750ML,0,17.99,07-03-21
152110,Budesonide,750ML,0,9.79,01-12-20
331765,Loratadine,750ML,0,17.49,12-12-20
79049,Aceclofenac,750ML,184,12.49,31-12-20
69310,Fenoprofen,1.5L,0,7.49,04-12-20
97730,Choline,18.7Z,0,5.99,19-01-21
51136,Paracetamol,750ML,69,19.99,07-03-21
28028,Lorazepam,16.9Z,0,5.99,01-12-20
97535,Temazepam,16.9Z,0,4.99,12-12-20
79884,Budesonide,1L,0,41.99,31-12-20
309200,Loratadine,750ML,0,7.99,04-12-20
53074,Aceclofenac,750ML,0,12.49,19-01-21
77801,Fenoprofen,750ML,13,11.99,07-03-21
48942,Choline,3L,0,23.99,08-04-21
70650,Paracetamol,750ML,0,31.99,04-07-20
329769,Lorazepam,750ML,4,50.99,01-12-20
341595,Temazepam,500ML,0,31.99,12-12-20
70703,Budesonide,1.75L,18,15.99,31-12-20
26205,Loratadine,25.0Z,0,1.99,04-12-20
70514,Aceclofenac,750ML,14,17.49,01-12-20
12136,Fenoprofen,750ML,13,13.99,12-12-20
63392,Choline,16.9Z,0,6.99,31-12-20
91502,Paracetamol,12.0Z,13,33.99,04-12-20
317066,Lorazepam,750ML,0,23.99,19-01-21
326987,Temazepam,750ML,0,12.49,07-03-21
24205,Budesonide,1.5L,0,4.99,01-12-20
327632,Loratadine,750ML,0,43.99,12-12-20
333030,Aceclofenac,750ML,0,15.49,31-12-20
27436,Fenoprofen,16.9Z,0,2.99,04-12-20
70701,Choline,1.75L,204,5.59,19-01-21
40733,Paracetamol,750ML,0,22.99,07-03-21
29860,Lorazepam,22.0Z,0,12.99,01-12-20
38881,Temazepam,1L,462,22.99,12-12-20
46354,Budesonide,750ML,0,8.99,31-12-20
44750,Loratadine,750ML,0,10.99,04-12-20
351532,Aceclofenac,750ML,0,14.69,19-01-21
11055,Fenoprofen,12.0Z,100,12.99,07-03-21
42385,Choline,750ML,0,12.49,08-04-21
175501,Paracetamol,750ML,310,13.99,04-07-20
76288,Lorazepam,50ML,2307,0.99,01-12-20
323890,Temazepam,750ML,3,10.99,12-12-20
326167,Budesonide,750ML,0,24.99,31-12-20
94463,Loratadine,12.0Z,28,7.99,04-12-20
37002,Aceclofenac,12.0Z,0,9.99,01-12-20
89460,Fenoprofen,355ML,108,9.99,12-12-20
74708,Choline,750ML,49,42.99,31-12-20
338745,Paracetamol,180ML,0,5.99,04-12-20
59056,Lorazepam,375ML,5,11.49,19-01-21
75503,Temazepam,750ML,68,27.99,07-03-21
70168,Budesonide,750ML,13,13.49,01-12-20
25784,Loratadine,11.0Z,0,45.99,12-12-20
48058,Aceclofenac,750ML,155,44.99,31-12-20
72419,Fenoprofen,1.5L,277,10.49,04-12-20
347640,Choline,50ML,0,1.59,19-01-21
26751,Paracetamol,200ML,811,8.49,07-03-21
71184,Lorazepam,750ML,1,35.99,01-12-20
332064,Temazepam,750ML,0,13.99,12-12-20
195545,Budesonide,750ML,37,21.99,31-12-20
321430,Loratadine,750ML,0,7.49,04-12-20
339733,Aceclofenac,750ML,10,21.99,19-01-21
333602,Fenoprofen,750ML,0,47.99,07-03-21
325365,Choline,750ML,0,11.99,08-04-21
342633,Paracetamol,750ML,0,15.99,04-07-20
45985,Lorazepam,750ML,0,12.99,01-12-20
232008,Temazepam,750ML,242,18.99,12-12-20
313356,Budesonide,750ML,0,19.99,31-12-20
237160,Loratadine,750ML,136,29.99,04-12-20
29489,Aceclofenac,12.0Z,1,18.99,01-12-20
70269,Fenoprofen,750ML,186,76.99,12-12-20
232240,Choline,750ML,268,11.49,31-12-20
333926,Paracetamol,1L,0,69.99,04-12-20
81632,Lorazepam,750ML,442,11.99,19-01-21
334750,Temazepam,750ML,56,15.99,07-03-21
48977,Budesonide,11.2Z,4,28.99,01-12-20
333446,Loratadine,750ML,243,15.99,12-12-20
388327,Aceclofenac,750ML,33,11.99,31-12-20
52736,Fenoprofen,750ML,343,19.99,04-12-20
323694,Choline,375ML,0,13.99,19-01-21
331044,Paracetamol,3L,0,25.99,07-03-21
75010,Lorazepam,1.75L,1,18.99,01-12-20
323276,Temazepam,750ML,0,9.49,12-12-20
432130,Budesonide,750ML,0,8.49,31-12-20
11398,Loratadine,750ML,0,17.99,04-12-20
339976,Aceclofenac,3LTR,0,100.99,19-01-21
65250,Fenoprofen,750ML,0,60.99,07-03-21
23094,Choline,750ML,0,7.79,08-04-21
73220,Paracetamol,750ML,0,43.99,04-07-20
24786,Lorazepam,22.0Z,0,10.99,01-12-20
333449,Temazepam,750ML,356,14.99,12-12-20
321314,Budesonide,750ML,0,17.49,31-12-20
94269,Loratadine,12.0Z,84,14.99,04-12-20
14516,Aceclofenac,750ML,31,13.99,01-12-20
46522,Fenoprofen,750ML,0,42.99,12-12-20
71764,Choline,355ML,1873,9.99,31-12-20
12085,Paracetamol,16.0Z,0,7.99,04-12-20
404462,Lorazepam,750ML,0,17.99,19-01-21
331128,Temazepam,750ML,0,9.99,07-03-21
195413,Budesonide,750ML,0,20.99,01-12-20
84034,Loratadine,750ML,7,10.99,12-12-20
24916,Aceclofenac,25.4Z,0,19.99,31-12-20
99741,Fenoprofen,12.0Z,0,13.99,04-12-20
233882,Choline,750ML,0,19.99,19-01-21
26001,Paracetamol,750ML,0,27.99,07-03-21
74166,Lorazepam,750ML,16,14.99,01-12-20
345999,Temazepam,750ML,164,17.99,12-12-20
53325,Budesonide,750ML,18,21.99,31-12-20
166253,Loratadine,750ML,0,44.99,04-12-20
87041,Aceclofenac,750ML,205,22.99,19-01-21
317273,Fenoprofen,750ML,0,11.99,07-03-21
201430,Choline,750ML,0,6.99,08-04-21
318740,Paracetamol,750ML,0,14.99,04-07-20
28103,Lorazepam,12.0Z,0,11.99,01-12-20
43988,Temazepam,750ML,33,45.99,12-12-20
335065,Budesonide,750ML,0,39.99,31-12-20
10444,Loratadine,750ML,317,27.99,04-12-20
77324,Aceclofenac,750ML,283,27.99,01-12-20
351034,Fenoprofen,750ML,138,37.99,12-12-20
80774,Choline,1.5L,63,15.99,31-12-20
65641,Paracetamol,1.5L,40,15.69,04-12-20
70455,Lorazepam,750ML,184,44.99,19-01-21
84599,Temazepam,750ML,0,11.99,07-03-21
48396,Budesonide,750ML,298,32.99,01-12-20
306083,Loratadine,750ML,0,18.49,12-12-20
71382,Aceclofenac,750ML,116,24.99,31-12-20
310907,Fenoprofen,50ML,0,1.29,04-12-20
46159,Choline,750ML,0,70.99,19-01-21
63070,Paracetamol,750ML,222,17.99,07-03-21
391891,Lorazepam,750ML,0,9.99,01-12-20
159387,Temazepam,750ML,0,10.99,12-12-20
340837,Budesonide,750ML,641,15.99,31-12-20
64224,Loratadine,12.0Z,0,7.99,04-12-20
69523,Aceclofenac,12.0Z,-1,3.99,19-01-21
336089,Fenoprofen,750ML,0,33.99,07-03-21
238000,Choline,750ML,0,15.39,08-04-21
418811,Paracetamol,750ML,0,11.99,04-07-20
46458,Lorazepam,750ML,0,16.99,01-12-20
340313,Temazepam,750ML,0,9.79,12-12-20
97861,Budesonide,12.0Z,60,10.99,31-12-20
10144,Loratadine,16.0Z,0,9.99,04-12-20
30019,Aceclofenac,25.0Z,3,28.99,01-12-20
47676,Fenoprofen,750ML,11,39.99,12-12-20
234444,Choline,750ML,15,117.99,31-12-20
333515,Paracetamol,750ML,0,9.99,04-12-20
313640,Lorazepam,750ML,11,16.49,19-01-21
321956,Temazepam,750ML,10,7.99,07-03-21
346756,Budesonide,750ML,12,26.99,01-12-20
46555,Loratadine,750ML,196,16.99,12-12-20
26410,Aceclofenac,750ML,0,16.99,31-12-20
32824,Fenoprofen,750ML,23,9.49,04-12-20
19364,Choline,750ML,26,11.99,19-01-21
45927,Paracetamol,750ML,11,30.99,07-03-21
331545,Lorazepam,750ML,0,18.49,01-12-20
316095,Temazepam,750ML,0,10.99,12-12-20
349555,Budesonide,750ML,0,9.69,31-12-20
43706,Loratadine,750ML,0,18.69,04-12-20
80906,Aceclofenac,750ML,398,11.69,19-01-21
355922,Fenoprofen,355ML,0,12.99,07-03-21
72556,Choline,750ML,27,41.99,08-04-21
120324,Paracetamol,720ML,0,14.99,04-07-20
239754,Lorazepam,750ML,121,22.99,01-12-20
25424,Temazepam,12.0Z,391,9.99,12-12-20
15989,Budesonide,4L,91,18.99,31-12-20
81884,Loratadine,5L,166,17.99,04-12-20
29280,Aceclofenac,16.0Z,0,19.99,01-12-20
310512,Fenoprofen,1L,0,14.49,12-12-20
300359,Choline,750ML,0,5.99,31-12-20
340226,Paracetamol,750ML,0,15.99,04-12-20
138541,Lorazepam,750ML,0,13.99,19-01-21
34410,Temazepam,500ML,0,7.69,07-03-21
300195,Budesonide,375ML,0,4.59,01-12-20
340943,Loratadine,750ML,0,18.99,12-12-20
48510,Aceclofenac,750ML,0,14.69,31-12-20
314079,Fenoprofen,750ML,0,5.49,04-12-20
427314,Choline,750ML,0,11.99,19-01-21
336760,Paracetamol,750ML,0,10.79,07-03-21
51950,Lorazepam,750ML,0,21.99,01-12-20
324554,Temazepam,1L,0,13.99,12-12-20
335524,Budesonide,1.5L,0,12.49,31-12-20
336011,Loratadine,750ML,0,14.49,04-12-20
30422,Aceclofenac,25.4Z,3,6.99,19-01-21
339310,Fenoprofen,750ML,0,13.99,07-03-21
80800,Choline,750ML,0,12.49,08-04-21
321240,Paracetamol,750ML,0,9.79,04-07-20
330126,Lorazepam,750ML,0,10.99,01-12-20
338210,Temazepam,750ML,0,20.99,12-12-20
317022,Budesonide,750ML,0,8.99,31-12-20
79936,Loratadine,750ML,0,16.49,04-12-20
46348,Aceclofenac,500ML,0,21.99,01-12-20
24750,Fenoprofen,12.0Z,0,13.99,12-12-20
425591,Choline,750ML,0,73.99,31-12-20
31419,Paracetamol,12.0Z,0,25.99,04-12-20
73512,Lorazepam,750ML,0,29.99,19-01-21
316910,Temazepam,750ML,5,104.99,07-03-21
328833,Budesonide,750ML,0,15.99,01-12-20
25170,Loratadine,12.0Z,0,11.99,12-12-20
320589,Aceclofenac,750ML,0,6.99,31-12-20
81134,Fenoprofen,750ML,12,12.99,04-12-20
189006,Choline,750ML,268,15.99,19-01-21
336616,Paracetamol,750ML,0,10.99,07-03-21
